,net,trees,admix,src_node,dest_node,pos_as_prop,pos_as_prop_rand,gamma,plot_admix
85,snaq-gt-1e5-imb-4-snaq-p548876.snaq.net-1.networks,"(((r3:1,(r4:1,(r5:1,(r7:1,r6:1):0.553411945844):0.00339066767998):0.0158281664529):0.550483138849,r2:2):0.684668037718,r1:1,r0:9.28874623062);","[(['r2'], ['r0'], 0.5, {}, '0.0169')]",['r2'],['r0'],0.5,0.3514536582286858,0.0169,"(['r2'], ['r0'], 0.3514536582286858, {'stroke': array((0.31030588, 0.38535686, 0.67108235, 1.),
      dtype=[('r', '<f8'), ('g', '<f8'), ('b', '<f8'), ('a', '<f8')]), 'stroke-opacity': 0.0338, 'stroke-width': 2})"
86,snaq-gt-1e5-imb-30-snaq-p548876.snaq.net-1.networks,"((r2:1,((r4:1,(r5:1,(r6:1,r7:1):0.511741958476):0.0174210133746):0.0101601756139,r3:2):0.576254983491):0.693628311892,r0:1,r1:2.12358075227);","[(['r3'], ['r1'], 0.5, {}, '0.0177')]",['r3'],['r1'],0.5,0.7862382531729992,0.0177,"(['r3'], ['r1'], 0.7862382531729992, {'stroke': array((0.3075451, 0.38893333, 0.67277647, 1.),
      dtype=[('r', '<f8'), ('g', '<f8'), ('b', '<f8'), ('a', '<f8')]), 'stroke-opacity': 0.0354, 'stroke-width': 2})"
87,snaq-gt-1e5-imb-58-snaq-p548876.snaq.net-1.networks,"(r1:1,((r4:1,(r5:1,((r7:1,r6:1):0.560714673255,r3:2):0):0.00731714195897):0.596102958012,r2:1.15075821598):0.674144321626,r0:1);","[(['r3'], ['r2'], 0.5, {}, '0.0608')]",['r3'],['r2'],0.5,0.14008306257888203,0.0608,"(['r3'], ['r2'], 0.14008306257888203, {'stroke': array((0.24012549, 0.58246275, 0.72084706, 1.),
      dtype=[('r', '<f8'), ('g', '<f8'), ('b', '<f8'), ('a', '<f8')]), 'stroke-opacity': 0.1216, 'stroke-width': 2})"
88,snaq-gt-1e5-imb-21-snaq-p548876.snaq.net-1.networks,"(r1:1,r0:1,(r2:1,((r6:1,r7:1):0.534656305033,(r5:1,(r4:1,r3:2):0.00559489238704):0.013070416448):0.596527190008):0.699477734361);","[(['r3'], ['r2', 'r6', 'r7', 'r5', 'r4', 'r3'], 0.5, {}, '0.0491')]",['r3'],"['r2', 'r6', 'r7', 'r5', 'r4', 'r3']",0.5,0.8140599196524302,0.0491,"(['r3'], ['r2', 'r6', 'r7', 'r5', 'r4', 'r3'], 0.8140599196524302, {'stroke': array((0.19918431, 0.5293098, 0.73927059, 1.),
      dtype=[('r', '<f8'), ('g', '<f8'), ('b', '<f8'), ('a', '<f8')]), 'stroke-opacity': 0.0982, 'stroke-width': 2})"
89,snaq-gt-1e5-imb-37-snaq-p548876.snaq.net-1.networks,"(r1:1,(((r5:1,(r6:1,r7:1):0.527157100969):0,(r3:1,r4:1):0.0109489760261):0.641154046157,r2:1.06648472043):0.662583139892,r0:1);","[(['r3', 'r4'], ['r2'], 0.5, {}, '0.0754')]","['r3', 'r4']",['r2'],0.5,0.009226967241567019,0.0754,"(['r3', 'r4'], ['r2'], 0.009226967241567019, {'stroke': array((0.29967059, 0.64887843, 0.69336471, 1.),
      dtype=[('r', '<f8'), ('g', '<f8'), ('b', '<f8'), ('a', '<f8')]), 'stroke-opacity': 0.1508, 'stroke-width': 2})"
90,snaq-gt-1e5-imb-42-snaq-p548876.snaq.net-1.networks,"(r0:1,(((r7:1,r6:1):0.362588830272,(r3:1,(r4:1,r5:1):0.0111338041766):0.10339903067):0.930546942916,r2:1.02462333297):0.702661708666,r1:1);","[(['r3', 'r4', 'r5'], ['r2'], 0.5, {}, '0.253')]","['r3', 'r4', 'r5']",['r2'],0.5,0.7970898547398954,0.253,"(['r3', 'r4', 'r5'], ['r2'], 0.7970898547398954, {'stroke': array((0.99976471, 0.99270588, 0.73678431, 1.),
      dtype=[('r', '<f8'), ('g', '<f8'), ('b', '<f8'), ('a', '<f8')]), 'stroke-opacity': 0.506, 'stroke-width': 2})"
91,snaq-gt-1e5-imb-83-snaq-p548876.snaq.net-1.networks,"(r0:1,(((r6:1,r7:1):0.548890075785,(r5:1,(r4:1,r3:2):0.00923127732714):0.00801045237011):0.590915490847,r2:1.04848754365):0.680024356911,r1:1);","[(['r3'], ['r2'], 0.5, {}, '0.0738')]",['r3'],['r2'],0.5,0.8621727231093135,0.0738,"(['r3'], ['r2'], 0.8621727231093135, {'stroke': array((0.2931451, 0.6416, 0.69637647, 1.),
      dtype=[('r', '<f8'), ('g', '<f8'), ('b', '<f8'), ('a', '<f8')]), 'stroke-opacity': 0.1476, 'stroke-width': 2})"
92,snaq-gt-1e5-imb-87-snaq-p548876.snaq.net-1.networks,"(r1:1,((r3:1,((r5:1,(r6:1,r7:1):0.550160433887):0.00984370729261,r4:1.04643520852):0.0122951367514):0.725115061213,r2:2):0.531257378681,r0:1);","[(['r2'], ['r4'], 0.5, {}, '0.174')]",['r2'],['r4'],0.5,0.061728880327893476,0.174,"(['r2'], ['r4'], 0.061728880327893476, {'stroke': array((0.78164706, 0.91184314, 0.62054902, 1.),
      dtype=[('r', '<f8'), ('g', '<f8'), ('b', '<f8'), ('a', '<f8')]), 'stroke-opacity': 0.348, 'stroke-width': 2})"
93,snaq-gt-1e5-imb-48-snaq-p548876.snaq.net-1.networks,"(((r1:1,r0:1):0.567356315981,r2:2):0.74054923349,((r5:1,(r6:1,r7:1):0.534172367772):0.0220149321773,r4:1.0703530251):0.0104860627303,r3:1);","[(['r2'], ['r4'], 0.5, {}, '0.18')]",['r2'],['r4'],0.5,0.6820658821163429,0.18,"(['r2'], ['r4'], 0.6820658821163429, {'stroke': array((0.80941176, 0.92313725, 0.61490196, 1.),
      dtype=[('r', '<f8'), ('g', '<f8'), ('b', '<f8'), ('a', '<f8')]), 'stroke-opacity': 0.36, 'stroke-width': 2})"
94,snaq-gt-1e5-imb-94-snaq-p548876.snaq.net-1.networks,"(r1:1,((r5:1,((r6:1,r7:1):0.504824025988,(r3:1,r4:1):0.030005723746):0.0118518952245):0.653640133818,r2:1.21411561335):0.630148019415,r0:1);","[(['r3', 'r4'], ['r2'], 0.5, {}, '0.0557')]","['r3', 'r4']",['r2'],0.5,0.8870850986274865,0.0557,"(['r3', 'r4'], ['r2'], 0.8870850986274865, {'stroke': array((0.21932549, 0.55926275, 0.73044706, 1.),
      dtype=[('r', '<f8'), ('g', '<f8'), ('b', '<f8'), ('a', '<f8')]), 'stroke-opacity': 0.1114, 'stroke-width': 2})"
95,snaq-gt-1e5-imb-85-snaq-p548876.snaq.net-1.networks,"(r0:1,(((r4:1,(r5:1,(r6:1,r7:1):0.543726367001):0.022290092292):0.00912446740156,r3:1.02669086422):0.733444351081,r2:2):0.531463504213,r1:1);","[(['r2'], ['r3'], 0.5, {}, '0.184')]",['r2'],['r3'],0.5,0.09407691316332245,0.184,"(['r2'], ['r3'], 0.09407691316332245, {'stroke': array((0.82792157, 0.93066667, 0.61113725, 1.),
      dtype=[('r', '<f8'), ('g', '<f8'), ('b', '<f8'), ('a', '<f8')]), 'stroke-opacity': 0.368, 'stroke-width': 2})"
96,snaq-gt-1e5-imb-75-snaq-p548876.snaq.net-1.networks,"((r0:1,r1:1.34654984402):0.674917764633,((r4:1,r3:2):0.0146024737872,(r5:1,(r6:1,r7:1):0.535973264853):0.00814635997292):0.590885470585,r2:1);","[(['r3'], ['r1'], 0.5, {}, '0.0283')]",['r3'],['r1'],0.5,0.8527740268637316,0.0283,"(['r3'], ['r1'], 0.8527740268637316, {'stroke': array((0.27096471, 0.43632157, 0.69522353, 1.),
      dtype=[('r', '<f8'), ('g', '<f8'), ('b', '<f8'), ('a', '<f8')]), 'stroke-opacity': 0.0566, 'stroke-width': 2})"
97,snaq-gt-1e5-imb-39-snaq-p548876.snaq.net-1.networks,"(r1:1,(((r4:1,(r5:1,(r7:1,r6:1):0.530974432811):0.00877110726778):0,r3:2):0.579292270734,r2:2.70061783733):0.621691337633,r0:1);","[(['r3'], ['r2'], 0.5, {}, '0.0317')]",['r3'],['r2'],0.5,0.028449692841500118,0.0317,"(['r3'], ['r2'], 0.028449692841500118, {'stroke': array((0.25923137, 0.45152157, 0.70242353, 1.),
      dtype=[('r', '<f8'), ('g', '<f8'), ('b', '<f8'), ('a', '<f8')]), 'stroke-opacity': 0.0634, 'stroke-width': 2})"
98,snaq-gt-1e5-imb-80-snaq-p548876.snaq.net-1.networks,"(r0:1,(((r4:1,(r5:1,(r6:1,r7:1):0.554039208707):0.0169695560951):0,r3:2):0.566524486715,r2:1.12897804482):0.66348693321,r1:1);","[(['r3'], ['r2'], 0.5, {}, '0.0431')]",['r3'],['r2'],0.5,0.056356751203229694,0.0431,"(['r3'], ['r2'], 0.056356751203229694, {'stroke': array((0.2198902, 0.50248627, 0.72656471, 1.),
      dtype=[('r', '<f8'), ('g', '<f8'), ('b', '<f8'), ('a', '<f8')]), 'stroke-opacity': 0.0862, 'stroke-width': 2})"
99,snaq-gt-1e5-imb-72-snaq-p548876.snaq.net-1.networks,"(r1:1,((r3:1,(r4:1,(r5:1,(r6:1,r7:1):0.542507417831):0.0160752713779):0.0178250481793):0.763910785878,r2:2):0.510595571381,r0:1);","[(['r2'], ['r6', 'r7'], 0.5, {}, '0.194')]",['r2'],"['r6', 'r7']",0.5,0.6859414388325457,0.194,"(['r2'], ['r6', 'r7'], 0.6859414388325457, {'stroke': array((0.87419608, 0.9494902, 0.60172549, 1.),
      dtype=[('r', '<f8'), ('g', '<f8'), ('b', '<f8'), ('a', '<f8')]), 'stroke-opacity': 0.388, 'stroke-width': 2})"
